237,-265.28,-31931,-274.615
237,-269.53,-31945,-274.615
237,-268.69,-32002,-275.04
237,-268.6,-31943,-275.415
237,-272.5,-32053,-275.75
237,-274.48,-32294,-276.525
237,-275.5,-31975,-276.525
237,-276,-32587,-277.135
237,-278.42,-32277,-277.265
237,-277.37,-32276,-277.265
237,-277.22,-32251,-277.265
237,-272.21,-32244,-277.455
237,-277.6,-32231,-278.415
237,-281.59,-32290,-279.96
237,-275.33,-32047,-279.96
237,-274.22,-32152,-280.835
237,-271.98,-32019,-285.77
237,-279.23,-31744,-295.03
237,-274.37,-32070,-300.04
237,-274.75,-31958,-301.645
237,-271.8,-32176,-301.645
237,-280.98,-32362,-302.81
237,-280.69,-32426,-303.115
237,-277.05,-32603,-303.395
237,-277.31,-32273,-303.495
237,-273.81,-31865,-303.565
250,-290.56,-35423,-303.565
250,-306.79,-36181,-303.625
250,-303.32,-36365,-303.625
250,-303.64,-36065,-303.625
250,-300.58,-36097,-303.565
250,-307.34,-35954,-303.565
250,-299.5,-36240,-303.535
250,-308.33,-35886,-303.535
250,-304.46,-36260,-303.495
250,-303.47,-36411,-303.495
250,-303.61,-36310,-303.535
250,-306.73,-36188,-303.465
250,-302.71,-36296,-303.38
250,-299.8,-36352,-303.38
250,-302.91,-36216,-303.38
250,-303.52,-36271,-303.38
250,-303.85,-36156,-302.765
250,-307.81,-36534,-301.905
250,-305.77,-36435,-301.075
250,-303.35,-36193,-300.48
250,-307.4,-36161,-291.7
250,-303.87,-36235,-279.93
250,-301.63,-36235,-276.29
250,-300.52,-35910,-276.07
250,-300.44,-36178,-275.855
250,-303.55,-36110,-275.855
250,-302.18,-36339,-275.855
250,-303.41,-36015,-275.605
250,-304.14,-36192,-275.225
250,-306.73,-36216,-274.82
237,-282.96,-32938,-274.82
237,-268.66,-31984,-274.645
237,-270,-31852,-274.645
237,-271.83,-31996,-274.645
237,-273.38,-31986,-274.645
237,-273.35,-31849,-274.645
237,-276.9,-32121,-274.645
237,-274.34,-32299,-274.455
237,-274.92,-32168,-274.325
237,-274.08,-32461,-274.065
237,-275.68,-32250,-273.205
237,-275.53,-32323,-261.405
237,-276.46,-32334,-244.055
237,-276.03,-32394,-237.195
237,-277.54,-32484,-236.585
237,-277.54,-32387,-235.19
237,-274.05,-32328,-233.805
237,-274.72,-32179,-233.805
237,-272.36,-32314,-233.495
237,-274.95,-32137,-233.455
237,-274.57,-32380,-233.455
225,-250.45,-28360,-233.09
225,-237.66,-27178,-232.845
225,-233.94,-27055,-232.815
225,-232.62,-26935,-232.71
225,-231.95,-27261,-232.685
225,-231.11,-27103,-232.685
225,-232.8,-27144,-232.685
225,-232.83,-27379,-231.825
225,-236.44,-27304,-230.935
225,-236.73,-27393,-219.81
225,-232.57,-27109,-201.925
225,-231.08,-27082,-195.85
225,-233.32,-27051,-195.355
225,-230.79,-27215,-194.67
225,-233.67,-27142,-193.97
225,-235.33,-27129,-193.14
225,-232.86,-27253,-191.54
225,-233.59,-26944,-190.36
225,-236.03,-27199,-189.775
212,-208.83,-23678,-188.785
212,-195.02,-22674,-188.13
212,-189.25,-22385,-187.75
212,-187.27,-22003,-187.415
212,-183.98,-21504,-187.315
212,-181.68,-21659,-187.315
